order_id,customer_id,order_date,market,category,channel,customer_segment,qty,unit_price_local,fx_to_cny,cogs_cny,sell_price_cny,warehouse_type,warehouse_fee_cny,shipping_mode,shipping_cost_cny,weight_kg,expected_days,delay_days,actual_days,coupon_given,coupon_value_cny,gift_given,gift_cost_cny,sentiment_score,complaint_flag,refund_flag,refund_amount_cny,profit_cny,margin_pct
1947,10252,2024-02-27,US,Streetwear,WeChat,YoungProfessional,1,79.67,7.107,566.21,653.27,3PL_Standard,8.34,Standard,104.77,0.68,13,0,13,0,0,0,0,4.6,0,0,0.0,-26.05,-0.0399
1948,10141,2024-12-01,US,Basics,WeChat,YoungProfessional,2,58.25,7.0915,826.16,955.88,Forwarder_Aggregator,8.57,Economy,81.31,0.87,17,9,26,1,30,1,15,4.7,0,0,0.0,-5.16,-0.0054
1949,10609,2024-01-01,US,Accessories,Referral,ValueSeeker,1,44.33,7.0973,314.62,360.2,3PL_Standard,1.77,Standard,59.5,0.2,14,0,14,0,0,0,0,4.4,0,0,0.0,-15.69,-0.0436
1950,10727,2024-04-27,CA,Accessories,Referral,HighIncome,2,31.7,5.2882,335.27,415.54,3PL_Standard,6.31,Economy,65.04,0.53,17,0,17,0,0,0,0,4.5,0,0,0.0,8.92,0.0215
1951,10493,2024-12-01,TH,Outerwear,TikTok,HighIncome,2,4888.65,0.1998,1953.5,2349.84,3PL_Standard,21.99,Express,195.52,2.3,6,0,6,0,0,0,0,4.9,0,0,0.0,178.83,0.0761
1952,10388,2024-08-10,US,Outerwear,WeChat,ValueSeeker,1,119.04,7.104,845.66,1004.22,3PL_Budget,8.3,Standard,107.76,1.08,12,0,12,0,0,1,12,4.5,1,0,0.0,30.5,0.0304
1953,10583,2024-01-27,AU,Streetwear,Instagram,ValueSeeker,3,72.07,4.6994,1016.06,1185.71,3PL_Standard,20.56,Standard,212.89,2.12,15,0,15,0,0,0,0,4.5,0,0,0.0,-63.8,-0.0538
1954,10823,2024-06-19,KR,Basics,TikTok,Collector,3,56510.56,0.0053,898.52,1110.08,3PL_Budget,11.07,Economy,87.17,1.38,17,0,17,0,0,0,0,4.6,0,0,0.0,113.32,0.1021
1955,10890,2024-12-21,US,Sneakers,Instagram,ValueSeeker,1,173.49,7.0987,1231.55,1364.74,Forwarder_Aggregator,9.47,Standard,86.51,1.07,13,0,13,0,0,0,0,4.2,0,0,0.0,37.21,0.0273
1956,10174,2024-05-26,US,Outerwear,WeChat,Student,2,118.97,7.1104,1691.85,1904.98,3PL_Standard,23.09,Economy,177.86,2.29,19,0,19,0,0,0,0,4.4,1,0,0.0,12.18,0.0064
1957,10429,2024-07-12,CA,Sneakers,Referral,Collector,3,150.37,5.2853,2384.25,2870.19,Forwarder_Aggregator,26.48,Standard,223.79,3.28,14,0,14,0,0,0,0,4.2,0,0,0.0,235.67,0.0821
1958,10788,2024-07-13,KR,Streetwear,WeChat,ValueSeeker,3,107635.57,0.0053,1711.41,2053.99,3PL_Standard,15.6,Express,157.33,1.58,9,0,9,0,0,1,8,4.4,0,0,0.0,161.65,0.0787
1959,10569,2024-08-29,CA,Streetwear,WeChat,Student,1,65.83,5.2836,347.82,398.71,BrandWarehouse,6.57,Standard,85.69,0.48,13,0,13,0,0,0,0,5.0,0,0,0.0,-41.37,-0.1038
1960,10734,2024-03-09,KR,Accessories,TikTok,YoungProfessional,1,70436.8,0.0053,373.32,427.27,Forwarder_Aggregator,4.26,Express,61.4,0.27,9,0,9,0,0,0,0,4.4,0,0,0.0,-11.71,-0.0274
1961,10896,2024-11-03,TH,Sneakers,Referral,ValueSeeker,2,3532.84,0.2001,1413.84,1662.84,Forwarder_Aggregator,18.15,Economy,91.91,1.97,16,0,16,1,40,0,0,4.5,1,0,0.0,98.94,0.0595
1962,10093,2024-12-27,KR,Accessories,WeChat,HighIncome,2,44541.57,0.0053,472.14,600.35,3PL_Standard,6.22,Standard,66.14,0.55,13,0,13,0,0,0,0,3.5,0,0,0.0,55.85,0.093
1963,10551,2024-02-22,TH,Accessories,WeChat,Student,1,459.44,0.2001,91.93,104.73,3PL_Standard,4.12,Express,63.49,0.23,6,0,6,0,0,0,0,4.6,0,0,0.0,-54.81,-0.5233
1964,10478,2024-10-26,KR,Sneakers,Instagram,YoungProfessional,2,213276.91,0.0053,2260.74,2689.7,Forwarder_Aggregator,17.56,Standard,125.07,2.01,10,0,10,0,0,0,0,5.0,0,0,0.0,286.33,0.1065
1965,10256,2024-10-25,TH,Basics,WeChat,YoungProfessional,2,1375.05,0.2002,550.57,662.59,Forwarder_Aggregator,7.46,Express,67.51,0.73,9,0,9,0,0,0,0,4.2,0,0,0.0,37.05,0.0559
1966,10588,2024-09-28,TH,Streetwear,Xiaohongshu,YoungProfessional,2,1633.27,0.2003,654.29,783.15,Forwarder_Aggregator,8.04,Standard,92.01,1.04,12,0,12,0,0,0,0,4.8,0,0,0.0,28.81,0.0368
1967,10093,2024-05-15,KR,Accessories,WeChat,ValueSeeker,2,51023.31,0.0053,540.85,621.75,3PL_Budget,5.24,Economy,50.22,0.46,18,0,18,0,0,0,0,4.1,0,1,265.11,-239.67,-0.3855
1968,10445,2024-06-20,KR,Accessories,TikTok,Collector,3,26237.05,0.0053,417.17,502.92,3PL_Budget,5.23,Economy,62.7,0.79,15,0,15,1,40,0,0,3.8,0,1,416.46,-438.64,-0.8722
1969,10373,2024-11-03,TH,Outerwear,Instagram,Collector,3,3188.05,0.2001,1913.79,2389.15,3PL_Budget,19.17,Standard,151.49,3.11,13,0,13,0,0,0,0,4.3,0,0,0.0,304.7,0.1275
1970,10351,2024-02-25,CA,Streetwear,WeChat,Student,3,51.13,5.295,812.2,893.42,3PL_Budget,8.98,Express,189.06,1.38,11,0,11,0,0,0,0,4.2,0,0,0.0,-116.82,-0.1308
1971,10552,2024-10-30,KR,Streetwear,Instagram,YoungProfessional,1,126626.78,0.0053,671.12,803.86,Forwarder_Aggregator,5.66,Standard,66.76,0.51,12,0,12,0,0,1,18,4.6,0,0,0.0,42.32,0.0526
1972,10849,2024-12-02,AU,Streetwear,Xiaohongshu,YoungProfessional,2,67.72,4.6787,633.68,729.97,3PL_Standard,11.66,Economy,133.09,1.18,20,10,30,0,0,0,0,3.7,0,0,0.0,-48.46,-0.0664
1973,10852,2024-09-06,TH,Sneakers,Instagram,ValueSeeker,1,3053.33,0.2003,611.58,748.18,3PL_Standard,9.2,Standard,76.12,0.96,10,0,10,0,0,0,0,4.1,0,0,0.0,51.28,0.0685
1974,10630,2024-05-04,CA,Streetwear,Instagram,ValueSeeker,3,81.02,5.286,1284.82,1530.15,3PL_Budget,11.38,Standard,145.53,1.5,14,0,14,0,0,0,0,4.6,0,0,0.0,88.42,0.0578
1975,10297,2024-07-23,KR,Accessories,Referral,YoungProfessional,2,64179.93,0.0053,680.31,818.07,Forwarder_Aggregator,6.1,Economy,39.32,0.55,18,0,18,0,0,0,0,4.8,0,0,0.0,92.34,0.1129
1976,10869,2024-01-19,KR,Streetwear,Referral,ValueSeeker,1,96157.38,0.0053,509.63,621.27,3PL_Budget,6.66,Standard,74.57,0.65,12,0,12,0,0,0,0,4.7,0,0,0.0,30.41,0.0489
1977,10898,2024-12-07,TH,Streetwear,TikTok,Student,3,1574.9,0.1999,944.47,1179.93,3PL_Budget,12.25,Express,175.36,1.83,6,0,6,0,0,0,0,4.5,0,0,0.0,47.85,0.0406
1978,10761,2024-05-05,US,Outerwear,WeChat,YoungProfessional,2,100.29,7.1065,1425.42,1709.64,Forwarder_Aggregator,13.86,Standard,161.83,1.59,14,0,14,1,30,0,0,4.5,0,0,0.0,78.53,0.0459
1979,10785,2024-01-21,KR,Streetwear,Referral,ValueSeeker,1,63941.84,0.0053,338.89,393.36,Forwarder_Aggregator,7.08,Economy,57.02,0.57,15,0,15,0,0,0,0,4.6,0,0,0.0,-9.63,-0.0245
1980,10735,2024-10-17,KR,Basics,Referral,YoungProfessional,1,62564.9,0.0053,331.59,396.63,3PL_Budget,3.33,Standard,52.32,0.44,12,0,12,0,0,0,0,4.3,0,0,0.0,9.39,0.0237
1981,10684,2024-08-28,TH,Outerwear,WeChat,ValueSeeker,3,2665.51,0.2003,1601.7,1902.95,3PL_Budget,16.28,Economy,120.56,2.49,18,0,18,0,0,0,0,4.7,0,0,0.0,164.41,0.0864
1982,10653,2024-08-15,TH,Streetwear,Instagram,YoungProfessional,1,1552.84,0.2003,311.03,347.74,3PL_Standard,7.13,Standard,52.61,0.46,13,17,30,1,25,0,0,3.0,0,0,0.0,-48.03,-0.1381
1983,10574,2024-01-20,AU,Streetwear,TikTok,ValueSeeker,2,92.05,4.7,865.27,996.03,3PL_Standard,12.91,Express,203.85,1.21,11,0,11,0,0,0,0,3.8,0,0,0.0,-86.0,-0.0863
1984,10581,2024-10-01,AU,Outerwear,Referral,YoungProfessional,3,131.14,4.6783,1840.54,2157.7,3PL_Budget,22.07,Standard,337.16,3.37,14,0,14,0,0,0,0,4.7,0,0,0.0,-42.07,-0.0195
1985,10350,2024-08-21,US,Sneakers,Xiaohongshu,YoungProfessional,1,164.47,7.0991,1167.59,1426.42,3PL_Standard,10.6,Express,151.52,0.96,9,0,9,0,0,0,0,4.1,1,0,0.0,96.71,0.0678
1986,10798,2024-10-17,TH,Accessories,WeChat,YoungProfessional,1,1524.89,0.2001,305.13,363.96,3PL_Standard,5.29,Standard,43.3,0.23,13,0,13,0,0,0,0,4.2,0,0,0.0,10.24,0.0281
1987,10571,2024-10-29,US,Outerwear,Xiaohongshu,ValueSeeker,1,83.48,7.0923,592.07,692.58,3PL_Standard,13.14,Economy,110.52,1.24,17,0,17,1,25,0,0,4.0,0,0,0.0,-48.15,-0.0695
1988,10552,2024-03-18,KR,Accessories,Xiaohongshu,HighIncome,3,18895.54,0.0053,300.44,357.01,Forwarder_Aggregator,6.85,Standard,65.18,0.64,11,0,11,0,0,0,0,4.7,0,0,0.0,-15.46,-0.0433
1989,10667,2024-03-18,KR,Sneakers,TikTok,HighIncome,2,126317.05,0.0053,1338.96,1637.52,Forwarder_Aggregator,14.73,Standard,140.99,1.7,12,0,12,0,0,0,0,4.2,1,0,0.0,142.84,0.0872
1990,10067,2024-12-04,CA,Basics,Xiaohongshu,Student,1,22.66,5.2923,119.92,145.05,3PL_Budget,2.96,Economy,54.25,0.43,17,0,17,0,0,0,0,4.8,0,0,0.0,-32.08,-0.2212
1991,10827,2024-07-13,US,Sneakers,Referral,Student,1,140.57,7.111,999.59,1116.42,3PL_Budget,7.18,Economy,82.26,0.78,20,10,30,0,0,0,0,4.0,0,0,0.0,27.39,0.0245
1992,10524,2024-06-09,US,Outerwear,Referral,Student,3,121.69,7.1151,2597.51,3300.44,3PL_Budget,18.88,Standard,236.2,2.95,13,0,13,0,0,0,0,4.5,0,0,0.0,447.85,0.1357
1993,10849,2024-04-15,TH,Accessories,Instagram,ValueSeeker,1,2036.57,0.2003,407.92,491.75,3PL_Budget,2.42,Economy,39.11,0.28,18,0,18,0,0,0,0,4.9,0,0,0.0,42.3,0.086
1994,10092,2024-08-21,AU,Basics,Referral,YoungProfessional,1,50.27,4.6882,235.68,275.63,3PL_Standard,3.85,Economy,61.48,0.4,18,0,18,1,25,0,0,4.1,0,0,0.0,-50.38,-0.1828
1995,10210,2024-10-02,US,Sneakers,Referral,YoungProfessional,2,159.57,7.0874,2261.87,2779.44,3PL_Budget,12.94,Standard,229.26,2.08,12,0,12,1,15,0,0,4.5,0,0,0.0,260.37,0.0937
1996,10854,2024-01-01,KR,Basics,WeChat,HighIncome,2,95686.51,0.0053,1014.28,1218.24,Forwarder_Aggregator,7.01,Express,110.89,0.97,7,0,7,0,0,0,0,3.6,0,0,0.0,86.06,0.0706
1997,10623,2024-07-21,US,Basics,WeChat,HighIncome,2,68.29,7.1085,970.88,1164.5,Forwarder_Aggregator,7.57,Economy,92.42,0.88,20,0,20,0,0,0,0,4.2,0,0,0.0,93.63,0.0804
1998,10582,2024-12-29,TH,Streetwear,Referral,YoungProfessional,3,1219.89,0.1999,731.57,860.21,Forwarder_Aggregator,11.84,Standard,92.4,1.37,10,0,10,0,0,0,0,4.0,0,0,0.0,24.4,0.0284
1999,10363,2024-04-12,US,Accessories,WeChat,Student,1,66.76,7.1076,474.5,540.63,3PL_Standard,5.31,Economy,47.56,0.25,17,0,17,0,0,0,0,4.7,0,0,0.0,13.26,0.0245
2000,10500,2024-04-12,US,Sneakers,Instagram,YoungProfessional,2,163.41,7.1076,2322.91,2859.01,Forwarder_Aggregator,12.71,Economy,114.39,1.42,20,0,20,0,0,0,0,4.8,0,0,0.0,409.0,0.1431
2001,10491,2024-11-17,US,Sneakers,Xiaohongshu,Collector,1,88.45,7.0955,627.6,767.86,3PL_Standard,10.26,Economy,88.05,0.89,17,17,34,1,20,0,0,3.3,0,0,0.0,21.95,0.0286
2002,10178,2024-01-23,AU,Sneakers,Xiaohongshu,YoungProfessional,2,168.77,4.7005,1586.61,1921.93,Forwarder_Aggregator,17.98,Economy,145.16,1.96,20,0,20,0,0,0,0,5.0,0,0,0.0,172.18,0.0896
2003,10509,2024-05-25,CA,Basics,TikTok,Collector,1,54.46,5.2847,287.8,346.05,3PL_Budget,2.15,Economy,57.14,0.5,17,0,17,0,0,0,0,4.1,0,0,0.0,-1.04,-0.003
2004,10464,2024-06-16,KR,Accessories,Instagram,Student,3,48099.25,0.0053,764.78,931.66,BrandWarehouse,10.53,Economy,58.75,0.74,15,0,15,0,0,0,0,3.9,0,0,0.0,97.6,0.1048
2005,10281,2024-10-19,CA,Sneakers,WeChat,ValueSeeker,3,97.03,5.2845,1538.27,1864.57,3PL_Standard,26.07,Standard,228.98,2.64,13,0,13,0,0,0,0,4.3,0,0,0.0,71.25,0.0382
2006,10308,2024-02-17,CA,Streetwear,WeChat,ValueSeeker,3,61.6,5.2963,978.76,1113.17,3PL_Budget,11.88,Economy,114.72,1.51,19,0,19,0,0,0,0,4.5,0,0,0.0,7.81,0.007
2007,10691,2024-06-07,US,Sneakers,Referral,Student,1,158.89,7.1155,1130.58,1389.06,3PL_Standard,8.3,Economy,84.09,0.9,19,0,19,1,20,0,0,4.7,0,0,0.0,146.09,0.1052
2008,10607,2024-02-25,US,Basics,WeChat,YoungProfessional,1,39.23,7.1069,278.8,330.76,3PL_Budget,4.31,Economy,53.77,0.48,20,0,20,0,0,0,0,4.6,0,0,0.0,-6.12,-0.0185
2009,10422,2024-10-15,TH,Accessories,Referral,YoungProfessional,3,1264.19,0.2003,759.65,921.45,BrandWarehouse,9.65,Express,96.21,0.78,6,0,6,0,0,0,0,4.3,0,0,0.0,55.94,0.0607
2010,10543,2024-08-19,US,Streetwear,Referral,ValueSeeker,2,53.9,7.1021,765.61,909.64,Forwarder_Aggregator,8.96,Economy,105.04,1.1,17,0,17,0,0,0,0,4.8,0,0,0.0,30.03,0.033
2011,10217,2024-06-30,TH,Basics,Instagram,HighIncome,1,1502.11,0.2001,300.57,349.11,BrandWarehouse,9.59,Standard,59.8,0.48,13,0,13,0,0,0,0,4.3,0,0,0.0,-20.85,-0.0597
2012,10449,2024-05-23,US,Basics,TikTok,HighIncome,2,58.05,7.1103,825.51,1008.55,BrandWarehouse,11.33,Standard,108.64,0.9,13,0,13,1,25,0,0,5.0,0,0,0.0,38.07,0.0377
2013,10505,2024-02-26,US,Sneakers,Instagram,YoungProfessional,3,150.03,7.106,3198.34,3863.15,3PL_Standard,24.44,Economy,159.21,2.39,17,0,17,0,0,1,15,4.8,0,0,0.0,466.16,0.1207
2014,10227,2024-12-03,US,Streetwear,Referral,Student,3,63.17,7.0939,1344.36,1650.83,Forwarder_Aggregator,13.43,Economy,111.72,1.43,20,12,32,0,0,1,12,3.0,0,0,0.0,169.32,0.1026
2015,10152,2024-08-25,US,Sneakers,WeChat,Collector,1,121.29,7.0954,860.6,1051.44,BrandWarehouse,11.78,Standard,117.25,1.02,13,0,13,0,0,0,0,4.3,0,0,0.0,61.81,0.0588
2016,10473,2024-04-26,KR,Streetwear,Xiaohongshu,HighIncome,1,67489.16,0.0053,357.69,443.97,3PL_Budget,4.23,Express,76.19,0.46,6,0,6,0,0,0,0,4.2,0,0,0.0,5.86,0.0132
2017,10846,2024-05-31,AU,Outerwear,Xiaohongshu,ValueSeeker,3,134.44,4.6849,1889.51,2141.26,3PL_Budget,20.96,Express,346.16,3.15,9,0,9,0,0,0,0,5.0,0,0,0.0,-115.37,-0.0539
2018,10415,2024-09-22,CA,Accessories,WeChat,ValueSeeker,2,20.82,5.2844,220.04,267.32,3PL_Standard,6.81,Economy,49.96,0.49,20,0,20,0,0,0,0,4.0,0,0,0.0,-9.49,-0.0355
2019,10811,2024-09-20,KR,Basics,Referral,HighIncome,3,55375.71,0.0053,880.47,1076.0,3PL_Standard,12.95,Economy,72.76,1.18,15,0,15,0,0,0,0,3.6,0,0,0.0,109.82,0.1021
2020,10766,2024-06-17,KR,Outerwear,Referral,HighIncome,3,117057.91,0.0053,1861.22,2259.61,Forwarder_Aggregator,23.55,Economy,135.6,2.64,18,0,18,0,0,0,0,4.7,0,0,0.0,239.24,0.1059
2021,10670,2024-04-20,TH,Basics,Instagram,ValueSeeker,2,1149.71,0.2003,460.57,547.24,3PL_Standard,9.84,Economy,56.84,0.77,15,0,15,0,0,0,0,3.4,0,0,0.0,19.99,0.0365
2022,10804,2024-08-29,TH,Basics,Xiaohongshu,ValueSeeker,2,1365.93,0.2003,547.19,655.47,Forwarder_Aggregator,7.91,Express,82.85,0.7,7,0,7,0,0,0,0,4.3,0,0,0.0,17.52,0.0267
2023,10370,2024-08-28,KR,Streetwear,WeChat,ValueSeeker,2,111823.61,0.0053,1185.33,1389.28,Forwarder_Aggregator,11.82,Economy,75.11,1.18,15,0,15,0,0,0,0,4.6,0,0,0.0,117.02,0.0842
2024,10683,2024-08-07,KR,Outerwear,WeChat,ValueSeeker,2,191669.33,0.0053,2031.69,2364.61,3PL_Standard,24.05,Economy,126.32,2.3,16,0,16,0,0,0,0,4.2,0,0,0.0,182.55,0.0772
2025,10130,2024-01-27,KR,Accessories,Instagram,YoungProfessional,1,63592.31,0.0053,337.04,385.86,Forwarder_Aggregator,3.1,Economy,42.14,0.23,18,0,18,1,10,0,0,4.9,0,0,0.0,-6.42,-0.0166
2026,10287,2024-06-22,AU,Accessories,Xiaohongshu,Collector,3,36.63,4.6884,515.21,612.84,BrandWarehouse,7.35,Standard,93.51,0.63,16,0,16,0,0,1,12,4.7,0,0,0.0,-15.23,-0.0249
2027,10509,2024-08-12,KR,Outerwear,Referral,Collector,2,181200.43,0.0053,1920.72,2306.94,3PL_Standard,23.98,Standard,141.46,2.51,11,0,11,1,25,0,0,4.2,0,0,0.0,195.78,0.0849
2028,10034,2024-12-13,US,Accessories,WeChat,Student,1,46.87,7.0963,332.6,397.07,3PL_Standard,2.97,Economy,46.23,0.26,17,0,17,0,0,0,0,4.4,0,0,0.0,15.27,0.0385
2029,10688,2024-07-11,KR,Accessories,TikTok,HighIncome,2,42739.15,0.0053,453.03,564.17,Forwarder_Aggregator,4.47,Economy,54.63,0.46,17,0,17,0,0,0,0,5.0,0,0,0.0,52.04,0.0922
2030,10832,2024-05-05,TH,Accessories,WeChat,YoungProfessional,2,1404.63,0.2001,562.13,644.51,3PL_Standard,7.23,Economy,53.98,0.57,16,0,16,0,0,0,0,4.5,0,0,0.0,21.17,0.0328
2031,10094,2024-07-22,US,Accessories,WeChat,YoungProfessional,3,37.12,7.1069,791.42,962.77,3PL_Budget,6.01,Economy,85.06,0.76,20,13,33,0,0,0,0,3.8,0,0,0.0,80.28,0.0834
2032,10892,2024-03-05,TH,Streetwear,WeChat,YoungProfessional,3,2182.07,0.2001,1309.9,1545.92,BrandWarehouse,21.46,Express,163.08,1.71,6,0,6,0,0,0,0,4.6,0,0,0.0,51.48,0.0333
2033,10079,2024-02-03,TH,Streetwear,Xiaohongshu,Collector,2,2225.53,0.2001,890.66,1079.25,3PL_Budget,8.06,Standard,83.9,0.96,10,0,10,0,0,0,0,4.2,0,0,0.0,96.63,0.0895
2034,10114,2024-09-05,US,Streetwear,Xiaohongshu,Collector,3,72.26,7.0972,1538.53,1913.02,3PL_Budget,10.46,Standard,135.36,1.35,14,0,14,1,10,0,0,3.9,0,0,0.0,218.67,0.1143
2035,10686,2024-12-26,AU,Basics,Referral,HighIncome,1,65.22,4.6739,304.83,366.4,BrandWarehouse,4.81,Standard,81.88,0.37,15,0,15,1,30,0,0,4.6,0,0,0.0,-55.12,-0.1504
2036,10617,2024-11-05,TH,Basics,Referral,Student,3,1138.28,0.2,682.97,751.27,Forwarder_Aggregator,13.8,Standard,124.83,1.69,12,0,12,0,0,0,0,5.0,0,0,0.0,-70.33,-0.0936
2037,10842,2024-08-01,TH,Accessories,TikTok,HighIncome,2,976.07,0.2003,391.01,468.57,3PL_Standard,4.14,Standard,57.56,0.45,12,0,12,0,0,0,0,4.7,0,0,0.0,15.86,0.0338
2038,10382,2024-01-15,US,Streetwear,Instagram,Student,2,81.46,7.0995,1156.65,1304.18,3PL_Standard,12.56,Economy,91.6,1.11,20,3,23,0,0,0,0,3.7,0,0,0.0,43.37,0.0333
2039,10515,2024-12-27,CA,Sneakers,Instagram,YoungProfessional,2,159.72,5.2929,1690.76,1955.56,3PL_Budget,15.92,Standard,171.25,2.0,14,11,25,1,15,1,18,4.1,0,0,0.0,44.63,0.0228
2040,10133,2024-06-13,KR,Streetwear,Instagram,YoungProfessional,1,84171.33,0.0053,446.11,521.97,3PL_Budget,5.48,Standard,58.62,0.55,10,0,10,1,10,0,0,4.8,0,0,0.0,1.76,0.0034
2041,10622,2024-04-16,US,Outerwear,Referral,ValueSeeker,3,127.15,7.1079,2711.31,3162.32,BrandWarehouse,37.91,Economy,238.91,3.24,20,0,20,0,0,0,0,4.8,0,0,0.0,174.19,0.0551
2042,10898,2024-11-22,US,Outerwear,Referral,YoungProfessional,2,108.95,7.0961,1546.24,1790.97,3PL_Budget,14.37,Economy,160.66,2.15,19,0,19,0,0,1,15,4.6,0,0,0.0,54.7,0.0305
2043,10537,2024-09-30,US,Basics,WeChat,HighIncome,3,40.11,7.0865,852.72,1028.5,3PL_Budget,10.36,Standard,149.96,1.43,12,0,12,0,0,0,0,4.5,0,0,0.0,15.46,0.015
2044,10839,2024-10-01,US,Streetwear,Referral,ValueSeeker,1,57.31,7.0869,406.15,471.87,Forwarder_Aggregator,6.87,Express,108.19,0.48,10,0,10,0,0,0,0,4.2,0,0,0.0,-49.34,-0.1046
2045,10354,2024-04-11,AU,Accessories,Instagram,YoungProfessional,1,28.6,4.6907,134.15,161.03,BrandWarehouse,4.73,Economy,44.98,0.24,20,0,20,0,0,0,0,4.3,0,0,0.0,-22.83,-0.1418
2046,10884,2024-12-29,KR,Basics,WeChat,ValueSeeker,3,67646.78,0.0053,1075.58,1224.4,Forwarder_Aggregator,9.99,Economy,74.54,0.98,16,0,16,0,0,1,15,4.8,0,0,0.0,49.29,0.0403
2047,10483,2024-06-14,KR,Accessories,Instagram,Student,3,58128.7,0.0053,924.25,1091.56,3PL_Budget,6.78,Standard,60.77,0.58,10,11,21,1,25,0,0,3.6,0,0,0.0,74.76,0.0685
2048,10129,2024-07-13,KR,Streetwear,Xiaohongshu,YoungProfessional,1,82737.51,0.0053,438.51,532.19,3PL_Budget,5.86,Standard,55.23,0.46,13,4,17,0,0,0,0,3.9,0,0,0.0,32.59,0.0612
2049,10326,2024-10-01,CA,Basics,Referral,Student,1,33.88,5.2836,179.01,198.29,BrandWarehouse,7.53,Standard,69.42,0.5,15,0,15,0,0,0,0,4.7,0,0,0.0,-57.67,-0.2908
2050,10442,2024-08-29,US,Accessories,Referral,HighIncome,2,35.84,7.101,509.0,642.45,Forwarder_Aggregator,5.71,Express,103.12,0.48,8,0,8,0,0,0,0,4.6,0,0,0.0,24.62,0.0383
2051,10060,2024-03-04,US,Sneakers,Instagram,ValueSeeker,1,167.35,7.1114,1190.09,1447.85,Forwarder_Aggregator,9.34,Express,152.32,1.03,10,0,10,0,0,0,0,5.0,0,0,0.0,96.1,0.0664
2052,10806,2024-04-20,US,Accessories,Xiaohongshu,Collector,2,66.82,7.1075,949.85,1149.93,3PL_Standard,7.18,Economy,55.31,0.52,17,0,17,0,0,0,0,4.7,0,0,0.0,137.59,0.1197
2053,10215,2024-05-12,US,Basics,WeChat,HighIncome,1,52.02,7.107,369.71,434.58,Forwarder_Aggregator,5.04,Economy,49.98,0.46,20,0,20,0,0,0,0,4.2,0,0,0.0,9.85,0.0227
2054,10607,2024-12-12,US,Sneakers,Instagram,YoungProfessional,1,164.98,7.0965,1170.78,1446.21,BrandWarehouse,11.59,Economy,80.58,0.84,18,0,18,0,0,0,0,4.9,0,0,0.0,183.26,0.1267
2055,10827,2024-09-18,US,Sneakers,WeChat,ValueSeeker,1,161.07,7.0884,1141.73,1322.99,3PL_Standard,11.68,Express,158.8,0.96,8,0,8,0,0,0,0,4.6,1,0,0.0,10.78,0.0081
2056,10391,2024-05-14,US,Sneakers,WeChat,HighIncome,1,150.26,7.1056,1067.69,1289.24,3PL_Standard,9.13,Standard,120.74,0.98,15,0,15,0,0,0,0,4.7,0,0,0.0,91.68,0.0711
2057,10548,2024-09-25,KR,Streetwear,Xiaohongshu,YoungProfessional,1,127081.28,0.0053,673.53,794.2,3PL_Budget,4.34,Express,102.6,0.7,9,0,9,1,10,0,0,4.4,0,0,0.0,3.73,0.0047
2058,10465,2024-09-27,AU,Accessories,Xiaohongshu,ValueSeeker,2,62.58,4.6773,585.41,694.22,Forwarder_Aggregator,5.56,Standard,82.04,0.48,15,0,15,1,20,0,0,4.7,0,0,0.0,1.21,0.0017
2059,10687,2024-05-24,TH,Streetwear,Xiaohongshu,YoungProfessional,1,2263.01,0.2001,452.83,558.72,3PL_Budget,6.27,Standard,58.36,0.6,13,0,13,0,0,0,0,4.3,0,0,0.0,41.26,0.0738
2060,10034,2024-05-27,KR,Outerwear,Referral,YoungProfessional,1,129008.47,0.0053,683.74,858.65,3PL_Budget,8.77,Economy,71.96,1.08,18,0,18,1,30,0,0,3.7,1,0,0.0,64.18,0.0747
2061,10323,2024-11-23,AU,Outerwear,Xiaohongshu,Student,1,160.52,4.6763,750.64,880.09,Forwarder_Aggregator,8.36,Economy,107.13,1.01,19,0,19,0,0,0,0,5.0,0,0,0.0,13.96,0.0159
2062,10550,2024-07-24,US,Outerwear,WeChat,Student,3,96.17,7.1088,2050.96,2409.88,Forwarder_Aggregator,30.2,Express,459.38,3.64,10,0,10,0,0,0,0,4.2,0,0,0.0,-130.66,-0.0542
2063,10082,2024-02-24,AU,Outerwear,Xiaohongshu,ValueSeeker,1,106.74,4.6927,500.9,583.64,3PL_Standard,16.06,Standard,142.87,1.35,15,17,32,0,0,0,0,3.2,0,0,0.0,-76.19,-0.1305
2064,10773,2024-09-20,US,Accessories,TikTok,HighIncome,3,31.18,7.0905,663.25,789.66,BrandWarehouse,9.6,Express,125.78,0.77,11,0,11,0,0,0,0,4.2,0,0,0.0,-8.97,-0.0114
2065,10568,2024-08-03,CA,Outerwear,Instagram,ValueSeeker,1,142.8,5.2817,754.23,867.08,3PL_Budget,7.33,Economy,88.41,1.01,19,0,19,1,25,0,0,5.0,0,0,0.0,-7.89,-0.0091
2066,10002,2024-07-05,CA,Streetwear,Instagram,Student,1,61.73,5.2874,326.39,377.59,3PL_Standard,7.25,Standard,79.0,0.58,14,0,14,1,10,0,0,4.7,0,0,0.0,-45.05,-0.1193
2067,10010,2024-09-22,CA,Basics,TikTok,HighIncome,2,32.61,5.2844,344.65,434.69,3PL_Standard,10.24,Standard,98.69,0.93,15,0,15,0,0,0,0,4.7,0,0,0.0,-18.89,-0.0435
